bank_name,eibor_rate,eibor_type,variable_rate_addition,minimum_rate,fixed_until,fixed_rate,follow_on_rate,follow_on_rate_type,type_of_mortgage,interest_rate,interest_rate_type,type_of_account,life_insurance,property_insurance,property_insurance_payment_period,home_valuation_fee,overpayment_fee,additional_information,buyout_processing_fee,maximum_length_of_mortgage,type_of_employment,type_of_transaction,citizen_state,expiry_date,pre_approval_fee,early_settlement_fee,loan_to_value_ratio,loan_to_value_threshold,life_insurance_payment_period,minimum_mortgage_processing_fee,mortgage_processing_fee,mortgage_contract_months,monthly_payment,mortgage_processing_fee_as_amount,is_exclusive,status_type,description,created_at,updated_at,customer_segments,has_fee_financing,includes_agency_fees,includes_government_fees
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'STL', 'profile': 'Saadiq One', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'STL', 'profile': 'Saadiq One', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1.05% of the finance amount or AED 10,500 - whichever is lower for the first 5 years. No fees after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'STL', 'profile': 'Saadiq One', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,NON RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Standard Chartered Bank,4.236,EIBOR 3 MONTH,1.1,2.75,2,4.54,5.336,variable_addition,ISLAMIC,4.54,fixed,NSTL,0.0,0.0,annually,2625.0,"Free payment up to 30% of outstanding per calendar year. 1.05% of the amount or AED 10,500 whichever is lesser to be paid above to the 30% limit","Key Points:
(1) Life Insurance - Optional
(2) Follow on rates are based on SCBLR - SCBLR internal rate is used in lieu of EIBOR",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"0.525% of the loan amount outstanding or AED 10,500 - whichever is lower. No Fee after 5 years",0.0,,monthly,0.0,0.26,2,,,False,1,,2025-06-30T10:03:57,2025-06-30T10:03:57,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,CONVENTIONAL,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,CONVENTIONAL,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,CONVENTIONAL,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,ISLAMIC,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,ISLAMIC,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,ISLAMIC,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,ISLAMIC,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
RAKBANK,4.236,EIBOR 3 MONTH,1.69,2.49,2,4.55,5.926,variable_addition,CONVENTIONAL,4.55,fixed,NSTL,0.0159,0.035,annually,3150.0,Up to 20% every year - after the fixed period,,0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,2,,,False,1,,2025-05-27T10:26:46,2025-05-27T10:26:46,"[{'type_of_account': 'NSTL', 'profile': 'Non RAK Elite - Non HIO', 'description': None}]",False,False,False
ARAB Bank,4.245,EIBOR 6 MONTH,1.99,3.75,3,4.55,6.235,variable_addition,CONVENTIONAL,4.55,fixed,NSTL,0.035,0.005,monthly,3000.0,Up to 25% of the outstanding loan amount,"Key Points:
(1) No salary transfer is required
(2) Pre-approval is free of charge, however the issuance of the pre-approval letter will be charged AED 1,000 + VAT",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,3,,,False,1,,2025-06-11T14:30:04,2025-06-11T14:30:04,"[{'type_of_account': 'NSTL', 'profile': None, 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,CONVENTIONAL,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.52,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,CONVENTIONAL,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,CONVENTIONAL,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,1.05,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
United Arab Bank,4.236,EIBOR 3 MONTH,1.99,2.99,5,4.59,6.226,variable_addition,CONVENTIONAL,4.59,fixed,STL,0.0197,0.06,annually,3150.0,Up to 20% of the outstanding loan amount,"Key Points:
(1) Salary transfer is not required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,monthly,0.0,0.0,5,,,False,1,,2025-02-08T07:08:04,2025-02-08T07:08:04,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",False,False,False
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower",,0.0,25,SELF EMPLOYMENT,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower",,0.0,25,SELF EMPLOYMENT,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Valuation fee is zero for handover (developer) transactions",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.52,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower",,0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.0,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer not required",0.0,25,SALARY,CASH OUT PROPERTY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer not required
(2) Valuation fee is zero for handover (developer) transactions",0.0,25,SALARY,PRIMARY PURCHASE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.52,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer not required",0.0,25,SALARY,BUYOUT + EQUITY,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,1.05,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Salary transfer not required",0.0,25,SALARY,TRANSFER OF EXISTING MORTGAGE,UAE RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.0,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower","Key Points:
(1) Valuation fee is zero for handover (developer) transactions",0.0,25,SELF EMPLOYMENT,PRIMARY PURCHASE,NON RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.52,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
Emirates Islamic Bank,4.236,EIBOR 3 MONTH,1.99,2.24,5,4.59,6.226,variable_addition,ISLAMIC,4.59,fixed,NSTL,0.1223,0.05,annually,2625.0,"Charged at 1.05% of the over payment amount or AED 10,500 - whichever is lower",,0.0,25,SELF EMPLOYMENT,TRANSFER OF EXISTING MORTGAGE,NON RESIDENT,,0.0,"1% of the loan outstanding or AED 10,000 whichever is lower",0.0,,annually,0.0,0.0,5,,,False,1,,2025-04-17T13:32:10,2025-04-17T13:32:10,"[{'type_of_account': 'NSTL', 'profile': 'Standard', 'description': None}]",True,True,True
